Doc_ID,Line_Length,Line_Words,Number_of_Lines,Inline_space_tab,Indent_space_tab,number_of_spaces,number_of_underscores,identifiers_with_underscore,Number_of_Identifiers,Number_of_keywords,Programmer
Doc_241,"(LL_28, 1), (LL_52, 1), (LL_19, 1), (LL_29, 1), (LL_45, 1), (LL_66, 1), (LL_47, 1), (LL_10, 1)","(LW_5, 2), (LW_9, 1), (LW_4, 1), (LW_7, 1), (LW_11, 1), (LW_8, 1), (LW_1, 1)",8,"(IS_2, 1), (IS_8, 1), (IS_4, 1), (IS_3, 1), (IS_11, 1), (IS_19, 1), (IS_13, 1), (IS_0, 1) ","(IN_0, 4), (IN_1, 4), (IN_2, 15)",65,11,"(Circuit_2, 2), (Out_1, 3), (Out_2, 3), (Out_3, 3)","(Out_1, 3), (Out_2, 3), (Out_3, 3), (A, 5), (B, 7), (C, 9), (D, 7), ","(module, 1), (input, 1), (output, 1), (assign, 1), (endmodule, 1)",Prog_18
Doc_242,"(LL_33, 1), (LL_38, 1), (LL_11, 1), (LL_16, 1), (LL_1, 2), (LL_7, 1), (LL_16, 1), (LL_15, 15), (LL_10, 1), (LL_14, 1)","(LW_5, 18), (LW_7, 1), (LW_2, 1), (LW_0, 2), (LW_1, 3)",25,"(IS_2, 2), (IS_1, 2), (IS_0, 19), (IT_0, 6), (IT_7, 1), (IT_5, 15), (IS_1, 1) ","(IN_0, 4), (IN_1, 4), (IN_2, 15)",123,4,"(UDP_Majority_4, 2)","(z, 2), (a, 3), (b, 3), (c, 3), (d, 4), (0, 40), (1, 35)","(primitive, 1), (output, 1), (input, 1), (table, 1), (endtable, 1), (endprimitive, 1)",Prog_18
Doc_243,"(LL_33, 1), (LL_38, 1), (LL_11, 1), (LL_16, 1), (LL_1, 1), (LL_7, 1), (LL_16, 1), (LL_15, 15), (LL_10, 1), (LL_13, 1)","(LW_5, 18), (LW_7, 1), (LW_2, 1), (LW_0, 1), (LW_1, 3)",24,"(IS_2, 2), (IS_1, 2), (IS_0, 19), (IT_0, 7), (IT_7, 1), (IT_5, 15) ","(IN_0, 4), (IN_1, 4), (IN_2, 15)",122,4,"(UDP_Majority_4, 2)","(z, 2), (a, 3), (b, 3), (c, 3), (d, 3), (0, 40), (1, 35)","(primitive, 1), (output, 1), (input, 1), (table, 1), (endtable, 1), (endprimitive, 1)",Prog_18
Doc_244,"(LL_33, 1), (LL_38, 1), (LL_11, 1), (LL_16, 1), (LL_1, 1), (LL_7, 1), (LL_16, 1), (LL_15, 15), (LL_10, 1), (LL_13, 1)","(LW_5, 18), (LW_7, 1), (LW_2, 1), (LW_0, 1), (LW_1, 3)",24,"(IS_2, 2), (IS_1, 2), (IS_0, 19), (IT_0, 7), (IT_7, 1), (IT_5, 15) ","(IN_0, 4), (IN_1, 4), (IN_2, 16)",122,4,"(UDP_Majority_4, 2)","(z, 2), (A, 3), (B, 3), (C, 3), (D, 3), (0, 40), (1, 35)","(primitive, 1), (output, 1), (input, 1), (table, 1), (endtable, 1), (endprimitive, 1)",Prog_18
Doc_245,"(LL_33, 1), (LL_38, 1), (LL_11, 1), (LL_16, 1), (LL_1, 1), (LL_7, 1), (LL_16, 1), (LL_15, 16), (LL_10, 1), (LL_13, 1)","(LW_5, 19), (LW_7, 1), (LW_2, 1), (LW_0, 1), (LW_1, 3)",25,"(IS_2, 2), (IS_1, 2), (IS_0, 20), (IT_0, 7), (IT_7, 1), (IT_5, 16) ","(IN_0, 3), (IN_1, 4)",129,4,"(UDP_Majority_4, 2)","(z, 2), (A, 3), (B, 3), (C, 3), (D, 3), (0, 43), (1, 37)","(primitive, 1), (output, 1), (input, 1), (table, 1), (endtable, 1), (endprimitive, 1)",Prog_18
Doc_246,"(LL_27, 1), (LL_49, 1), (LL_24, 1), (LL_22, 1), (LL_19, 1), (LL_60, 1), (LL_10, 1)","(LW_5, 2), (LW_7, 1), (LW_4, 1), (LW_3, 1), (LW_9, 1), (LW_1, 1)",7,"(IS_2, 3), (IS_6, 1), (IS_3, 1), (IS_15, 1), (IS_0, 1) ","(IN_0, 3), (IN_1, 4)",34,3,"(sum_diff, 3)","(sum_diff, 3), (carry, 4), (A, 4), (B, 4), (select, 3), (0, 2), (3, 2)","(module, 1), (output, 1), (input, 2), (assign, 1), (endmodule, 1)",Prog_18
Doc_247,"(LL_27, 1), (LL_49, 1), (LL_24, 1), (LL_22, 1), (LL_19, 1), (LL_60, 1), (LL_10, 1)","(LW_5, 3), (LW_8, 1), (LW_3, 1), (LW_9, 1), (LW_1, 1)",7,"(IS_2, 3), (IS_6, 1), (IS_3, 1), (IS_15, 1), (IS_0, 1) ","(IN_0, 3), (IN_1, 4)",34,1,"(sum_diff, 1)","(sum, 2), (diff, 2), (carry, 4), (A, 4), (B, 4), (select, 3), (0, 2), (3, 2)","(module, 1), (output, 1), (input, 2), (assign, 1), (endmodule, 1)",Prog_18
Doc_248,"(LL_27, 1), (LL_49, 1), (LL_24, 1), (LL_22, 1), (LL_19, 1), (LL_60, 1), (LL_10, 1)","(LW_5, 2), (LW_7, 1), (LW_4, 1), (LW_3, 1), (LW_9, 1), (LW_1, 1)",7,"(IS_2, 3), (IS_6, 1), (IS_3, 1), (IS_15, 1), (IS_0, 1) ","(IN_0, 3), (IN_1, 4)",34,3,"(sum_diff, 3)","(sum_diff, 3), (carry, 4), (A, 4), (B, 4), (select, 3), (0, 2), (3, 2)","(module, 1), (output, 1), (input, 2), (assign, 1), (endmodule, 1)",Prog_18
Doc_249,"(LL_27, 1), (LL_49, 1), (LL_24, 1), (LL_22, 1), (LL_19, 1), (LL_60, 1), (LL_10, 1)","(LW_5, 2), (LW_7, 1), (LW_4, 1), (LW_3, 1), (LW_9, 1), (LW_1, 1)",7,"(IS_2, 3), (IS_6, 1), (IS_3, 1), (IS_15, 1), (IS_0, 1) ","(IN_0, 3), (IN_1, 5)",34,3,"(sum_diff, 3)","(sum_diff, 3), (carry, 4), (A, 4), (B, 4), (select, 3), (0, 2), (3, 2)","(module, 1), (output, 1), (input, 2), (assign, 1), (endmodule, 1)",Prog_18
Doc_250,"(LL_27, 1), (LL_49, 1), (LL_24, 1), (LL_15, 2), (LL_19, 1), (LL_52, 1), (LL_10, 1)","(LW_5, 2), (LW_7, 1), (LW_4, 1), (LW_2, 2), (LW_8, 1), (LW_1, 1)",8,"(IS_2, 2), (IS_6, 1), (IS_1, 2), (IS_3, 1), (IS_12, 1), (IS_0, 1) ","(IN_0, 3), (IN_1, 5)",32,3,"(sum_diff, 3)","(sum_diff, 3), (carry, 3), (A, 4), (B, 4), (select, 3), (0, 2), (3, 2)","(module, 1), (output, 1), (input, 2), (assign, 1), (endmodule, 1)",Prog_18
Doc_251,"(LL_27, 1), (LL_49, 1), (LL_24, 1), (LL_15, 2), (LL_19, 1), (LL_52, 1), (LL_10, 1)","(LW_5, 2), (LW_7, 1), (LW_4, 1), (LW_2, 2), (LW_8, 1), (LW_1, 1)",8,"(IS_2, 2), (IS_6, 1), (IS_1, 2), (IS_3, 1), (IS_12, 1), (IS_0, 1) ","(IN_0, 3), (IN_1, 9), (IN_2, 6)",32,3,"(sum_diff, 3)","(sum_diff, 3), (carry, 3), (A, 4), (B, 4), (select, 3), (0, 2), (3, 2)","(module, 1), (output, 1), (input, 2), (assign, 1), (endmodule, 1)",Prog_18
Doc_252,"(LL_26, 2), (LL_18, 4), (LL_16, 1), (LL_2, 1), (LL_8, 1), (LL_13, 1), (LL_12, 6), (LL_17, 2), (LL_10, 1), (LL_1, 1)","(LW_5, 3), (LW_4, 6), (LW_0, 2), (LW_2, 1), (LW_3, 7), (LW_1, 1)",20,"(IS_2, 9), (IS_4, 6), (IS_1, 1), (IS_3, 1), (IS_0, 1) ","(IN_0, 3), (IN_1, 9), (IN_2, 6)",68,0,0,"(A, 8), (B, 8), (Y, 9), (input, 1), (3, 2), (0, 4), (5, 2), (if, 6), (1, 7), (4, 1), (2, 1)","(module, 1), (input, 1), (output, 1), (else, 5), (endmodule, 1)",Prog_18
Doc_253,"(LL_37, 2), (LL_100, 1), (LL_27, 1), (LL_28, 2), (LL_26, 3), (LL_17, 1), (LL_7, 1), (LL_48, 1), (LL_12, 1), (LL_21, 1), (LL_16, 1), (LL_18, 1), (LL_9, 4), (LL_23, 1), (LL_35, 1), (LL_30, 2), (LL_20, 1), (LL_6, 2), (LL_33, 1), (LL_45, 1), (LL_15, 1)","(LW_5, 1), (LW_13, 1), (LW_4, 8), (LW_3, 2), (LW_2, 7), (LW_0, 3), (LW_6, 1), (LW_7, 1)",30,"(IS_2, 8), (IS_12, 1), (IS_1, 4), (IS_4, 1), (IS_0, 7), (IS_3, 4), (IS_5, 2)","(IN_0, 1), (IN_2, 1), (IN_6, 7), (IN_5, 18)",179,21,"(Serial_Twos_Comp, 1), (shift_control, 2), (reset_b, 3), (shift_reg, 6), (f_out, 5), (f_in, 3)","(Serial_Twos_Comp, 1), (y, 3), (7, 5), (0, 9), (data, 2), (load, 2), (shift_control, 2), (Clock, 2), (reset_b, 3), (shift_reg, 6), (nextShift, 4), (nextBit, 5), (f_out, 5), (f_in, 3), (6, 1), (1, 1)","(module, 1), (output, 1), (input, 2), (reg, 2), (wire, 2), (always, 1), (posedge, 1), (or, 1), (negedge, 1), (begin, 4), (if, 3), (end, 4), (else, 2), (assign, 4), (endmodule, 1)",
Doc_254,"(LL_37, 2), (LL_100, 1), (LL_27, 1), (LL_28, 2), (LL_26, 3), (LL_17, 1), (LL_7, 1), (LL_48, 1), (LL_12, 1), (LL_21, 1), (LL_16, 1), (LL_18, 1), (LL_9, 4), (LL_23, 1), (LL_35, 1), (LL_30, 2), (LL_20, 1), (LL_6, 2), (LL_33, 1), (LL_45, 1), (LL_15, 1)","(LW_5, 18), (LW_7, 1), (LW_2, 1), (LW_0, 1), (LW_1, 3)",24,"(IS_2, 1), (IS_7, 1), (IS_1, 2), (IS_4, 1), (IS_0, 2), (IS_5, 16)","(IN_0, 5), (IN_1, 18)",95,4,"(UDP_Majority_4, 2)","(z, 2), (a, 2), (b, 2), (c, 2), (d, 2), (0, 43), (1, 37)","(primitive, 1), (output, 1), (input, 1), (table, 1), (endtable, 1), (endprimitive, 1)",
Doc_255,"(LL_37, 2), (LL_100, 1), (LL_27, 1), (LL_28, 2), (LL_26, 3), (LL_17, 1), (LL_7, 1), (LL_48, 1), (LL_12, 1), (LL_21, 1), (LL_16, 1), (LL_18, 1), (LL_9, 4), (LL_23, 1), (LL_35, 1), (LL_30, 2), (LL_20, 1), (LL_6, 2), (LL_33, 1), (LL_45, 1), (LL_15, 1)","(LW_5, 2), (LW_9, 1), (LW_4, 1), (LW_7, 1), (LW_11, 1), (LW_8, 1), (LW_1, 1)",8,"(IS_2, 2), (IS_7, 1), (IS_3, 1), (IS_6, 1), (IS_15, 1), (IS_11, 1), (IS_0, 1), (IT_0, 2), (IT_1, 4), (IT_2, 2)","(IN_0, 3), (IN_1, 5)",46,11,"(Circuit_2, 2), (Out_1, 3), (Out_2, 3), (Out_3, 3)","(Out_1, 3), (Out_2, 3), (Out_3, 3), (A, 5), (B, 7), (C, 9), (D, 7)","(module, 1), (output, 1), (input, 1), (assign, 3), (endmodule, 1)",
Doc_256,"(LL_37, 2), (LL_100, 1), (LL_27, 1), (LL_28, 2), (LL_26, 3), (LL_17, 1), (LL_7, 1), (LL_48, 1), (LL_12, 1), (LL_21, 1), (LL_16, 1), (LL_18, 1), (LL_9, 4), (LL_23, 1), (LL_35, 1), (LL_30, 2), (LL_20, 1), (LL_6, 2), (LL_33, 1), (LL_45, 1), (LL_15, 1)","(LW_5, 18), (LW_7, 3), (LW_2, 1), (LW_1, 3)",25,"(IS_2, 1), (IS_6, 2), (IS_1, 1), (IS_4, 1), (IS_0, 3), (IS_25, 1), (IS_15, 16)","(IN_0, 5), (IN_1, 4), (IN_5, 16)",368,4,"(UDP_Majority_4, 2)","(Z, 3), (A, 3), (B, 3), (C, 3), (D, 3), (0, 43), (1, 37)","(primitive, 1), (output, 1), (input, 2), (table, 1), (endtable, 1), (endprimitive, 1)",
Doc_257,"(LL_27, 1), (LL_49, 1), (LL_24, 1), (LL_21, 1), (LL_20, 1), (LL_22, 1), (LL_46, 1), (LL_10, 1)","(LW_5, 1), (LW_7, 1), (LW_4, 1), (LW_2, 2), (LW_3, 1), (LW_8, 1), (LW_1, 1)",8,"(IS_2, 2), (IS_6, 2), (IS_7, 1), (IS_9, 1), (IS_8, 1), (IS_0, 1)","(IN_0, 3), (IN_1, 5)",45,3,"(sum_diff, 3)","(sum_diff, 3), (carry, 3), (A, 4), (B, 4), (select, 3), (3, 1), (0, 1)","(module, 1), (output, 2), (input, 2), (assign, 1), (endmodule, 1)",
Doc_258,"(LL_27, 1), (LL_49, 1), (LL_24, 1), (LL_15, 1), (LL_15, 1), (LL_19, 1), (LL_52, 1), (LL_10, 1)","(LW_5, 1), (LW_7, 1), (LW_4, 1), (LW_2, 2), (LW_5, 1), (LW_8, 1), (LW_1, 1)",8,"(IS_2, 2), (IS_6, 1), (IS_1, 2), (IS_3, 1), (IS_12, 1), (IS_0, 1)","(IN_0, 3), (IN_1, 5)",32,3,"(sum_diff, 3)","(sum_diff, 3), (carry, 3), (A, 4), (B, 4), (select, 3), (3, 2), (0, 2)","(module, 1), (output, 2), (input, 2), (assign, 1), (endmodule, 1)",
Doc_259,"(LL_28, 1), (LL_52, 1), (LL_33, 1), (LL_21, 1), (LL_5, 1), (LL_44, 1), (LL_59, 1), (LL_46, 1), (LL_4, 1), (LL_10, 1)","(LW_5, 2), (LW_10, 1), (LW_4, 1), (LW_0, 2), (LW_7, 1), (LW_11, 1), (LW_8, 1), (LW_1, 1)",10,"(IS_2, 1), (IS_7, 2), (IS_4, 1), (IS_3, 3), (IS_7, 1), (IS_0, 1)","(IN_0, 3), (IN_4, 5)",56,11,"(Circuit_2, 1), (Cicuit_2, 1), (Out_1, 3), (Out_2, 3), (Out_3, 3)","(Cicuit_2, 1), (Out_1, 3), (Out_2, 3), (Out_3, 3), (A, 5), (B, 7), (C, 9), (D, 7)","(module, 1), (output, 1), (input, 1), (assign, 3), (endmodule, 1)",
Doc_260,"(LL_28, 1), (LL_21, 1), (LL_22, 1), (LL_1, 2), (LL_52, 1), (LL_26, 1), (LL_18, 1), (LL_48, 1), (LL_71, 1), (LL_49, 1), (LL_10, 1)","(LW_5, 2), (LW_3, 1), (LW_2, 1), (LW_0, 2), (LW_9, 1), (LW_4, 1), (LW_7, 1), (LW_11, 1), (LW_8, 1), (LW_1, 1)",12,"(IS_2, 1), (IS_1, 3), (IS_8, 1), (IS_4, 1), (IS_11, 1), (IS_19, 1), (IS_14, 1), (IS_0, 1)","(IN_0, 10)",61,12,"(Circuit_2, 2), (default_nettype, 1), (Out_1, 3), (Out_2, 3), (Out_3, 3)","(timescale, 1), (1ns, 1), (100ps, 1), (default_nettype, 1), (none, 1), (Out_1, 3), (Out_2, 3), (Out_3, 3), (A, 5), (B, 7), (C, 9), (D, 7)","(module, 1), (output, 1), (input, 1), (assign, 3), (endmodule, 1)",
Doc_261,"(LL_27, 1), (LL_49, 1), (LL_33, 1), (LL_34, 1), (LL_1, 1), (LL_55, 1), (LL_10, 1)","(LW_5, 2), (LW_7, 1), (LW_8, 2), (LW_0, 1), (LW_1, 1)",7,"(IS_2, 2), (IS_6, 1), (IS_3, 1), (IS_10, 1), (IS_0, 1)","(IN_0, 3), (IN_4, 3)",35,3,"(sum_diff, 3)","(sum_diff, 3), (carry, 3), (A, 4), (B, 4), (select, 3), (3, 3), (0, 3)","(module, 1), (output, 1), (input, 1), (assign, 1), (endmodule, 1)",
Doc_262,"(LL_21, 1), (LL_22, 1), (LL_1, 2), (LL_52, 2), (LL_28, 1), (LL_18, 1), (LL_46, 1), (LL_77, 1), (LL_2, 1), (LL_9, 1)","(LW_3, 1), (LW_2, 1), (LW_0, 3), (LW_9, 1), (LW_4, 1), (LW_5, 1), (LW_7, 1), (LW_11, 1), (LW_8, 1), (LW_1, 1)",12,"(IS_1, 2), (IS_8, 1), (IS_3, 1), (IS_4, 1), (IS_11, 1), (IS_19, 1), (IS_13, 1), (IS_0, 1)","(IN_0, 9)",60,11,"(default_nettype, 1), (Circuit_2, 1), (Out_1, 3), (Out_2, 3), (Out_3, 3)","(timescale, 1), (1ns, 1), (100ps, 1), (default_nettype, 1), (none, 1), (Circuit_2, 1), (Out_1, 3), (Out_2, 3), (Out_3, 3), (A, 5), (B, 7), (C, 9), (D, 7), ","(module, 1), (output, 1), (input, 1), (assign, 3), (endmodule, 1)",
Doc_263,"(LL_28, 1), (LL_36, 1), (LL_1, 1), (LL_20, 1), (LL_21, 1), (LL_40, 1), (LL_30, 1), (LL_34, 1), (LL_27, 3), (LL_33, 1), (LL_25, 1), (LL_29, 2), (LL_5, 1), (LL_10, 1)","(LW_5, 6), (LW_7, 1), (LW_0, 4), (LW_3, 1), (LW_4, 2), (LW_8, 1), (LW_6, 3), (LW_1, 1)",19,"(IS_2, 1), (IS_6, 1), (IS_3, 1), (IS_5, 1), (IS_10, 2), (IS_9, 2), (IS_14, 1), (IS_8, 4), (IS_7, 1), (IS_0, 1)","(IN_0, 3), (IN_4, 12)",159,2,"(Circuit_1, 2)","(A, 6), (B, 6), (C, 6), (F1, 3), (F2, 4), (T1, 3), (T2, 3), (T3, 3), (T4, 3), (T5, 3), (T6, 3), (T7, 3), (G1, 1),  (G2, 1), (G3, 1), (G4, 1), (G5, 1), (G6, 1), (G7, 1), (G8, 1), (G9, 1)","(module, 1), (output, 1), (input, 1), (wire, 1), (and, 5), (or, 3), (not, 1), (endmodule, 1)",
Doc_264,"(LL_28, 1), (LL_52, 1), (LL_24, 1), (LL_32, 1), (LL_144, 1), (LL_10, 1)","(LW_5, 2), (LW_9, 1), (LW_4, 1), (LW_24, 1), (LW_1, 1)",6,"(IS_2, 1), (IS_8, 1), (IS_6, 1), (IS_3, 1), (IS_43, 1), (IS_0, 1)","(IN_0, 3), (IN_4, 3)",74,11,"(Circuit_2, 2), (Out_1, 3), (Out_2, 3), (Out_3, 3)","(Out_1, 3), (Out_2, 3), (Out_3, 3), (A, 5), (B, 7), (C, 9), (D, 7)","(module, 1), (input, 1), (output, 1), (assign, 1), (endmodule, 1)",
Doc_265,"(LL_28, 1), (LL_52, 1), (LL_24, 1), (LL_32, 1), (LL_144, 1), (LL_10, 1)","(LW_5, 2), (LW_9, 1), (LW_4, 1), (LW_24, 1), (LW_1, 1)",6,"(IS_2, 1), (IS_8, 1), (IS_6, 1), (IS_3, 1), (IS_43, 1), (IS_0, 1)","(IN_0, 3), (IN_4, 3)",74,11,"(Circuit_2, 2), (Out_1, 3), (Out_2, 3), (Out_3, 3)","(Out_1, 3), (Out_2, 3), (Out_3, 3), (A, 5), (B, 7), (C, 9), (D, 7)","(module, 1), (input, 1), (output, 1), (assign, 1), (endmodule, 1)",
Doc_266,"(LL_28, 1), (LL_52, 1), (LL_24, 1), (LL_32, 1), (LL_159, 1), (LL_10, 1)","(LW_5, 2), (LW_9, 1), (LW_4, 1), (LW_24, 1), (LW_1, 1)",6,"(IS_2, 1), (IS_8, 1), (IS_6, 1), (IS_3, 1), (IS_43, 1), (IS_0, 1)","(IN_0, 3), (IN_4, 3)",74,11,"(Circuit_2, 2), (Out_1, 3), (Out_2, 3), (Out_3, 3)","(Out_1, 3), (Out_2, 3), (Out_3, 3), (A, 5), (B, 7), (C, 9), (D, 7)","(module, 1), (input, 1), (output, 1), (assign, 1), (endmodule, 1)",
Doc_267,"(LL_28, 1), (LL_52, 1), (LL_24, 1), (LL_32, 1), (LL_51, 1), (LL_75, 1), (LL_56, 1), (LL_10, 1)","(LW_5, 2), (LW_9, 1), (LW_4, 1), (LW_7, 1), (LW_11, 1), (LW_8, 1), (LW_1, 1)",8,"(IS_2, 1), (IS_8, 1), (IS_6, 1), (IS_3, 1), (IS_12, 1), (IS_19, 1), (IS_13, 1), (IS_0, 1)","(IN_0, 3), (IN_4, 5)",83,11,"(Circuit_2, 2), (Out_1, 3), (Out_2, 3), (Out_3, 3)","(Out_1, 3), (Out_2, 3), (Out_3, 3), (A, 5), (B, 7), (C, 9), (D, 7)","(module, 1), (input, 1), (output, 1), (assign, 3), (endmodule, 1)",
Doc_268,"(LL_28, 1), (LL_52, 1), (LL_24, 1), (LL_32, 1), (LL_53, 1), (LL_80, 1), (LL_58, 1), (LL_10, 1)","(LW_5, 2), (LW_9, 1), (LW_4, 1), (LW_7, 1), (LW_11, 1), (LW_8, 1), (LW_1, 1)",8,"(IS_2, 1), (IS_8, 1), (IS_6, 1), (IS_3, 1), (IS_12, 1), (IS_19, 1), (IS_13, 1), (IS_0, 1)","(IN_0, 3), (IN_4, 5)",83,11,"(Circuit_2, 2), (Out_1, 3), (Out_2, 3), (Out_3, 3)","(Out_1, 3), (Out_2, 3), (Out_3, 3), (A, 5), (B, 7), (C, 9), (D, 7)","(module, 1), (input, 1), (output, 1), (assign, 3), (endmodule, 1)",
Doc_269,"(LL_28, 1), (LL_52, 1), (LL_32, 1), (LL_24, 1), (LL_38, 1), (LL_31, 1), (LL_51, 1), (LL_36, 1), (LL_80, 1), (LL_27, 1), (LL_58, 1), (LL_10, 1)","(LW_5, 3), (LW_9, 1), (LW_4, 1), (LW_6, 2), (LW_7, 2), (LW_11, 1), (LW_8, 1), (LW_1, 1)",12,"(IS_2, 1), (IS_8, 2), (IS_6, 2), (IS_3, 1), (IS_4, 1), (IS_10, 1), (IS_11, 1), (IS_19, 1), (IS_13, 1), (IS_0, 1)","(IN_0, 7), (IN_4, 5)",110,14,"(Circuit_2, 2), (Out_1, 4), (Out_2, 4), (Out_3, 4)","(Out_1, 4), (Out_2, 4), (Out_3, 4), (A, 7), (B, 10), (C, 14), (D, 10)","(module, 1), (output, 1), (input, 1), (assign, 3), (endmodule, 1)",
Doc_270,"(LL_28, 1), (LL_52, 1), (LL_32, 1), (LL_24, 1), (LL_38, 1), (LL_31, 1), (LL_51, 1), (LL_36, 1), (LL_80, 1), (LL_27, 1), (LL_58, 1), (LL_10, 1)","(LW_5, 3), (LW_9, 1), (LW_4, 1), (LW_6, 2), (LW_7, 2), (LW_11, 1), (LW_8, 1), (LW_1, 1)",12,"(IS_2, 1), (IS_8, 2), (IS_6, 2), (IS_3, 1), (IS_4, 1), (IS_10, 1), (IS_11, 1), (IS_19, 1), (IS_13, 1), (IS_0, 1)","(IN_0, 7), (IN_4, 5)",110,14,"(Circuit_2, 2), (Out_1, 4), (Out_2, 4), (Out_3, 4)","(Out_1, 4), (Out_2, 4), (Out_3, 4), (A, 7), (B, 10), (C, 14), (D, 10)","(module, 1), (output, 1), (input, 1), (assign, 3), (endmodule, 1)",
Doc_271,"(LL_28, 1), (LL_52, 1), (LL_32, 1), (LL_24, 1), (LL_38, 1), (LL_31, 1), (LL_51, 1), (LL_36, 1), (LL_80, 1), (LL_27, 1), (LL_58, 1), (LL_10, 1)","(LW_5, 3), (LW_9, 1), (LW_4, 1), (LW_6, 2), (LW_7, 2), (LW_11, 1), (LW_8, 1), (LW_1, 1)",12,"(IS_2, 1), (IS_8, 2), (IS_6, 2), (IS_3, 1), (IS_4, 1), (IS_10, 1), (IS_11, 1), (IS_19, 1), (IS_13, 1), (IS_0, 1)","(IN_0, 7), (IN_4, 5)",110,14,"(Circuit_2, 2), (Out_1, 4), (Out_2, 4), (Out_3, 4)","(Out_1, 4), (Out_2, 4), (Out_3, 4), (A, 7), (B, 10), (C, 14), (D, 10)","(module, 1), (output, 1), (input, 1), (assign, 3), (endmodule, 1)",
Doc_272,"(LL_28, 1), (LL_52, 1), (LL_32, 1), (LL_24, 1), (LL_51, 1), (LL_80, 1), (LL_58, 1), (LL_10, 1)","(LW_5, 2), (LW_9, 1), (LW_4, 1), (LW_7, 1), (LW_11, 1), (LW_8, 1), (LW_1, 1)",8,"(IS_2, 1), (IS_8, 1), (IS_6, 1), (IS_3, 1), (IS_4, 1), (IS_11, 1), (IS_19, 1), (IS_13, 1), (IS_0, 1)","(IN_0, 3), (IN_4, 5)",82,11,"(Circuit_2, 2), (Out_1, 3), (Out_2, 3), (Out_3, 3)","(Out_1, 3), (Out_2, 3), (Out_3, 3), (A, 5), (B, 7), (C, 9), (D, 7)","(module, 1), (output, 1), (input, 1), (assign, 3), (endmodule, 1)",
Doc_273,"(LL_28, 1), (LL_52, 1), (LL_32, 1), (LL_24, 1), (LL_1, 1), (LL_38, 1), (LL_31, 1), (LL_53, 1), (LL_36, 1), (LL_92, 1), (LL_27, 1), (LL_68, 1), (LL_10, 1)","(LW_5, 3), (LW_9, 1), (LW_4, 1), (LW_0, 1), (LW_6, 2), (LW_7, 2), (LW_11, 1), (LW_8, 1), (LW_1, 1)",13,"(IS_2, 1), (IS_8, 2), (IS_6, 2), (IS_3, 1), (IS_4, 1), (IS_10, 1), (IS_11, 1), (IS_19, 1), (IS_13, 1), (IS_0, 1)","(IN_0, 7), (IN_4, 5)",110,14,"(Circuit_2, 2), (Out_1, 4), (Out_2, 4), (Out_3, 4)","(Out_1, 4), (Out_2, 4), (Out_3, 4), (A, 7), (B, 10), (C, 14), (D, 10)","(module, 1), (output, 1), (input, 1), (assign, 3), (endmodule, 1)",
Doc_274,"(LL_28, 1), (LL_52, 1), (LL_1, 3), (LL_32, 1), (LL_24, 1),  (LL_38, 1), (LL_31, 1), (LL_53, 1), (LL_36, 1), (LL_92, 1), (LL_27, 1), (LL_68, 1), (LL_10, 1)","(LW_5, 3), (LW_9, 1), (LW_4, 1), (LW_0, 3), (LW_6, 2), (LW_7, 2), (LW_11, 1), (LW_8, 1), (LW_1, 1)",15,"(IS_2, 1), (IS_8, 2), (IS_6, 2), (IS_3, 1), (IS_4, 1), (IS_10, 1), (IS_11, 1), (IS_19, 1), (IS_13, 1), (IS_0, 1)","(IN_0, 7), (IN_4, 5)",110,14,"(Circuit_2, 2), (Out_1, 4), (Out_2, 4), (Out_3, 4)","(Out_1, 4), (Out_2, 4), (Out_3, 4), (A, 7), (B, 10), (C, 14), (D, 10)","(module, 1), (output, 1), (input, 1), (assign, 3), (endmodule, 1)",
Doc_275,"(LL_28, 1), (LL_35, 1), (LL_17, 2), (LL_1, 1), (LL_27, 2),  (LL_49, 1), (LL_26, 1), (LL_24, 1), (LL_15, 1), (LL_10, 1)","(LW_5, 3), (LW_7, 1), (LW_3, 2), (LW_4, 3), (LW_0, 1), (LW_8, 1), (LW_1, 1)",12,"(IS_2, 1), (IS_5, 4), (IS_4, 1), (IS_7, 2), (IS_15, 1), (IS_3, 1), (IS_0, 1)","(IN_0, 11)",58,2,"(Circuit_1, 2)","(A, 6), (B, 6), (C, 6), (F1, 3), (F2, 3), (T2, 2), (T1, 2), (D, 3), (T3, 2)","(module, 1), (output, 1), (input, 1), (assign, 6), (endmodule, 1)",
Doc_276,"(LL_28, 2), (LL_46, 1), (LL_18, 1), (LL_1, 1),  (LL_50, 1), (LL_78, 1), (LL_47, 1), (LL_10, 1)","(LW_5, 2), (LW_9, 1), (LW_4, 1), (LW_0, 1), (LW_7, 1), (LW_11, 1), (LW_8, 1), (LW_1, 1)",9,"(IS_2, 2), (IS_3, 1), (IS_4, 1), (IS_11, 1), (IS_19, 1), (IS_13, 1), (IS_0, 1)","(IN_0, 8)",54,11,"(Circuit_2, 2), (Out_1, 3), (Out_2, 3), (Out_3, 3)","(Out_1, 3), (Out_2, 3), (Out_3, 3), (A, 5), (B, 7), (C, 9), (D, 7)","(module, 1), (output, 1), (input, 1), (assign, 3), (endmodule, 1)",
